Komentar,Sumber_Video
"turunin pak tarif tj, bukan malah dinaikin hadeh😏 tni, polri gratis tarif tj dinaikin lah sama aja kita yg bayarin mereka secara ga langsung",https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269
tai lah 😜 pram gk usah bawa grombolan lu aja yg gratis bilang aja lu cari cuan buat partai lu ama emak lu😜😜,https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269
MIKIR APA MIKIR!!!! AH ILAG,https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269
taaaaeeeeeeeeekkkkk,https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269
"gajih DPR noh potong, jangan rakyat mulu yg jadi korban. dikit'' cari celah aja buat susah, gak semua org kerja d jakarta itu gajih umr pak masih banyak yg gajih 2 jutaan, bayangin aja noh kudu bayar kost, makan.",https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269
"oalaa pantes disebelah bnyk produksi busway baru, trnyta bnran mau naik tarifnya (anak kost rantauan merenung di pojok kamar🥺)",https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269
jd kuli bayaranya ngga nik2kontrakan naik kendaraan naik ya mungkin nasib kali lah,https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269
ASN KOK kami yang nanggung @pramonoanungw anj,https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269
kapan geratis lagi 1 rupiah?,https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269
"JANGANNNNNN, umr blom naik plis",https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269
rugi?apa sih yang untung dari pemerintah?PLN rugi Pertamina rugi...apapun rugi....itu namanya bukan rugi tapi banyak koruptor nya,https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269
yg ASN ganti sama tukang kuli.cm saran aja sih,https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269
perbaikin sistem yang tap out sm tap in non brt >< brt,https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269
"asn, aparat gratis? mereka aja pada naik kendaraan pribadi",https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269
ga adil loh pak,https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269
"naikin bwt warga bekasi,depok,bogor dan tangsel aja...",https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269
lansia butuh refreshing....kalau dirumah suntuk ... trimakasih kebijakan dari pak gubernur yeh🤗🤗,https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269
mohon di revisi kaum lansia 'dimajukan' umurnya dari umur 40thn,https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269
"tolong dong pak mesin tap in/outnya di kaji lagi, soalnya suka kena double 😭😭 btw saya user emoney/flazz keseringan suka double tarifnya",https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269
"kq ASN, TNI polri di gratiskan?",https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269
gmn caranya itu mesin tau klo yang ngetap pelajar ya pak,https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269
anggaran jkt lebih banyak kan pak drpd bogor dan daerah lainnya. kek gada kerjaan naik2in tarif.,https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269
aku yg kerja nya pindah pindah gimana donk. sehari bisa tab 5 kali 5 rb. 25 rb sehari. waduh tolong pak pikir pikir lgi,https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269
"Berarti bukan disubsidi sama pemda, tapi dari penumpang ...😂😂😂",https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269
"mending TJ jadi 4000, jaklingko berbayar jadi 1000",https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269
once ngapain?,https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269
keluarga pramudi kenapa ngg termasuk pak,https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269
kapan sih negara ini memikirkan buruh kantoran yg notabene lebih miris gajinya dr buruh pabrik 😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭,https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269
mesin tap nya byk yg rusak jdinya kepotong bukan cuma sekali,https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269
"pelajar grts,keponakan saya berbayar sekolah tiap hr naek tj 😆",https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269
"sebenenrnya gratisin asn agak ga ikhlas 😹 karna mereka kebanyakan naik kendaraan sendiri, dan yg naik tj atau angkutan umum cuma hari rabu aja (itupun cuma mumpang absen di kendaraan umum abis itu turun lagi 🤣)",https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269
beli motor apa ya??..coz lebih irit..,https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269
"kenapa, TNI dan polri di gratiskan sih? gaji aja dr pajak kita 😅 ya kali gratis juga 😅",https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269
wajar aja sih naik. geloo dr gua SD sampe kerja tarif msh 3.500,https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269
"transum harusnya gratis sih, yang dinaikkan harusnya pajak kendaraan mewah",https://www.tiktok.com/@kompascom/video/7566266810098666759?q=tarif%20transjakarta%20naik&t=1763734074101
"orang orang yg bilang ""cuma naik 1500 doang"", gua ga yakin mereka sehari hari nya naik tj",https://www.tiktok.com/@kompascom/video/7566266810098666759?q=tarif%20transjakarta%20naik&t=1763734074101
5k udah merakyat loh....,https://www.tiktok.com/@kompascom/video/7566266810098666759?q=tarif%20transjakarta%20naik&t=1763734074101
"Itung deh 5k sekali jalan ke kantor bisa 15k. Pp jd 30k . 30k kali 30 hari = 900.000 gaji misal 2,5 jt. 2,5 -900.000 = 1,6 jt itu blm bayar kos blm beli makan belom kebutuhan yg lain. Klo ga naik kan pp 18k sebulan cuma 540.000. Kalian bilang cuma naik ke 500? Cuma? Klo di itung sebulan udh beda 360.000 lohh😭",https://www.tiktok.com/@kompascom/video/7566266810098666759?q=tarif%20transjakarta%20naik&t=1763734074101
Saya warga tangerang kabupaten yg tidak tersentuh transum layak. Iri melihat tranportasi umum jakarta. Apa peprov tangerang kab. g pengen meniru transjakarta. Tarif 10k jg gpp,https://www.tiktok.com/@kompascom/video/7566266810098666759?q=tarif%20transjakarta%20naik&t=1763734074101
"tapi klo naik tarifnya, unit nya makin banyak ga?? cape juga nunggu lama di halte😭😭",https://www.tiktok.com/@kompascom/video/7566266810098666759?q=tarif%20transjakarta%20naik&t=1763734074101
Orang Jakarta pada ngga terima karena mereka biasa naik moda transportasi murah. Kalo orang daerah lain yg ngga punya transportasi publik terintegrasi kyk TJ ngeliat harga 5000 sekali jalan mah MURAH banget,https://www.tiktok.com/@kompascom/video/7566266810098666759?q=tarif%20transjakarta%20naik&t=1763734074101
"mudah2 naik jadi 4000 aja, kl boleh saran, jak lingko, berbayar jadi 1000, dan kl boleh rute penyangga, cibubur, bogor alam sutra, bekasi bahkan pantai maju, bisa dinaikkan, tolong kasihan kami warga jakarta yg penghasilan 2jt ini pak... kami tidak mau gratis tapi tolong dikaji lebih adil, berapalah gaji kami dibanding pns dan tni yg rencana digratiskan... kl saya pribadi daerah penyangga bisa dinaikkan jadi 5000 atau 6000 saya yakin mereka tidak keberatan dki jakarta 4000 boleh lah. ini hanya masukan tolong jangan dibully",https://www.tiktok.com/@kompascom/video/7566266810098666759?q=tarif%20transjakarta%20naik&t=1763734074101
gara gara si jule itu,https://www.tiktok.com/@kompascom/video/7566266810098666759?q=tarif%20transjakarta%20naik&t=1763734074101
cuma naik Rp1500 doang🤣🤣🤣,https://www.tiktok.com/@kompascom/video/7566266810098666759?q=tarif%20transjakarta%20naik&t=1763734074101
"yg paling murah jaklinko, gratis bikinan pak anis🥰",https://www.tiktok.com/@kompascom/video/7566266810098666759?q=tarif%20transjakarta%20naik&t=1763734074101
gamau bgt masa lebih mahal dr KRL😭,https://www.tiktok.com/@kompascom/video/7566266810098666759?q=tarif%20transjakarta%20naik&t=1763734074101
GA TERIMA GA TERKMA AAAAAAAA GAMAU😭😭😭😭,https://www.tiktok.com/@kompascom/video/7566266810098666759?q=tarif%20transjakarta%20naik&t=1763734074101
ga apa 5000 asal bikin rute ke Batam Kalimantan Sumatra ya🤣🤣🤣✌,https://www.tiktok.com/@kompascom/video/7566266810098666759?q=tarif%20transjakarta%20naik&t=1763734074101
"Knp harus naik..? Harus nya gratis ga sih.. Rakyat sdh byk byr pajak, Kenapa masih berbayar? 🙄😏",https://www.tiktok.com/@kompascom/video/7566266810098666759?q=tarif%20transjakarta%20naik&t=1763734074101
"kl untuk yg sekali"" pakai tije sih akan terlihat murah ya,,,tp nih ya untuk gw yg PP naik tije kenaikan segitu tuh sangat lunayan berpengaruh gw kerja senin-sabtu kl ditarik pengeluaran perbulan naiknya banyak cooook jgn lu pd sekoyong"" blg CUMA 1,500 naik boleh lag tp ga yg langsung 43% juga laaaah weee",https://www.tiktok.com/@kompascom/video/7566266810098666759?q=tarif%20transjakarta%20naik&t=1763734074101
sebenarnya yg jaklinko berbayar aja sih... rekrut sopir yg dr tije langsung.... ku sekali nyoba Jak Lingko .. kapok nggak mau lagi.... mendingan macet macetan di jalan bawa mobil sendiri tp aman...... dan lagi Jak Lingko kayak buang buang anggaran.... ku sih lebih setuju Jak Lingko berbayar dan di ganti sopirnya yg lebih kompeten,https://www.tiktok.com/@kompascom/video/7566266810098666759?q=tarif%20transjakarta%20naik&t=1763734074101
"bakalan tetep rame , gabakalan turun tuh antusias rakyat buat naek TJ , karena di th 2025 ini emang masih tergolong murah meriah",https://www.tiktok.com/@kompascom/video/7566266810098666759?q=tarif%20transjakarta%20naik&t=1763734074101
"wajar sih, terima kasih tj telah menjadi transum yang layak dan rute"" yang sudah sangat luas.",https://www.tiktok.com/@kompascom/video/7566266810098666759?q=tarif%20transjakarta%20naik&t=1763734074101
"itu yang bilang harga naik tetep merakyat, iya merakyat tapi coba bandingin murah mana 5000 sama 3500? ibarat uang lu 5000 beli jajan 3500 kembalian bisa buat besok atau beli jajanan lain, hitungan perbulan buat yg gajinya (maaf) ga sampe umr gmna? itung dulu lah jirr",https://www.tiktok.com/@kompascom/video/7566266810098666759?q=tarif%20transjakarta%20naik&t=1763734074101
tj 3.500 aja suka ke tap otomatis 2x jadi 7.000 sekali berangkatnya doang. gimana ini kalo tarifnya naik??😓,https://www.tiktok.com/@kompascom/video/7566266810098666759?q=tarif%20transjakarta%20naik&t=1763734074101
"semua naik harusnya gaji juga naik karna banyak karyawan gadi dibawah umr seperti saya dengan gaji 3.5 juta harus bertarung dijakarta dengan kos 800 ribu dengan ditambah biaya makan dan alat transportasi lainya untuk menuju halte dan juga biaya makan dijakarta lumayan tidak murah dan harus bertarung menghidupi keluarga ,,,tolong kementrian ketenagakerjaan untuk PT perusahaan gaji di pukul rata UMK tidak seperti saya kerja di PT gede gaji dibawah UMK tidak ada ketegasan dinegara sendiri soal keadilan bagi rakyat bawah",https://www.tiktok.com/@kompascom/video/7566266810098666759?q=tarif%20transjakarta%20naik&t=1763734074101
5k udah kemana2 sm tj udah murah bgttt😭,https://www.tiktok.com/@kompascom/video/7566266810098666759?q=tarif%20transjakarta%20naik&t=1763734074101
"jujur ini cuma perhitungan 5 hari kerja ya, biasanya cuma 27rb skrg jadi 50rb, kenapa aku bilang 25rb karna aku pergi jam 6 pagi jadi tarifnya masih 2,000 dan pulangnya3,500 jadi sehari hanya 5,500 yang sebulan biasanya cuma 110rb skrg jadi 200rb itulah kira kira perbedaan dari ""yaelah cuma 1,500 doang""",https://www.tiktok.com/@kompascom/video/7566266810098666759?q=tarif%20transjakarta%20naik&t=1763734074101
semuanya terlihat b aja sebelum rachel seinenna komen,https://www.tiktok.com/@kompascom/video/7566266810098666759?q=tarif%20transjakarta%20naik&t=1763734074101
di daerah lain ongkos udeh 4-5 rb hey orang Jakarta 😹,https://www.tiktok.com/@kompascom/video/7566266810098666759?q=tarif%20transjakarta%20naik&t=1763734074101
cara deteksinya gimana?,https://www.tiktok.com/@kompascom/video/7566266810098666759?q=tarif%20transjakarta%20naik&t=1763734074101
"dikira kebanyakan dari kita kantor dan rumahnya sebrang halte kli 😭😭, ada yg harus nyambung naek ojol, nunggu jaklingko keburu telat",https://www.tiktok.com/@kompascom/video/7566266810098666759?q=tarif%20transjakarta%20naik&t=1763734074101
KATANYA NAIK BUSWAY UNTUK KURANG IN KE MACET AN 🤣🤣🤣PP 10000 🤣🤣🤣 MENDING AN NAIK MOTOR 😁😁😁,https://www.tiktok.com/@kompascom/video/7566266810098666759?q=tarif%20transjakarta%20naik&t=1763734074101
makan2 lagi deh pejabat😍✨,https://www.tiktok.com/@kompascom/video/7566266810098666759?q=tarif%20transjakarta%20naik&t=1763734074101
"FYI, sebenarnya harga tarif bus TransJakarta Rp15.000. Menurutku ini jelas tetap murah sih di naikin jadi Rp5000, karena telah disubsidi Rp10.000",https://www.tiktok.com/@kompascom/video/7566266810098666759?q=tarif%20transjakarta%20naik&t=1763734074101
"baru tau transit di tj bayar lagi, pantesan dulu ga dipotong deh harganya",https://www.tiktok.com/@kompascom/video/7566266810098666759?q=tarif%20transjakarta%20naik&t=1763734074101
"tapi kata gw mah benerin dlu dah sistem tap card nya, masa iya saldo gw kepotong mulu pas tap-in, pas tap-out juga kepotong, pas udah kasih bukti video ke petugas tetep aja di suruh tap out lagi biar kartunya ga ke blokir😀, bukan sekali dua kali doang anjazz, udah sering bgt",https://www.tiktok.com/@kompascom/video/7566266810098666759?q=tarif%20transjakarta%20naik&t=1763734074101
"Kurangin jajan kopi, kurangin rokok, kurangin ngeluh, banyakin bersyukur aja 💪",https://www.tiktok.com/@kompascom/video/7566266810098666759?q=tarif%20transjakarta%20naik&t=1763734074101
"Gue sehari-hari naik TJ kok dan menurut gue kenaikan setelah 20 TAHUN bertahan itu sangat wajar. Itu kalau ditarik mundur jika ada kenaikan pertahun, itu cuma Rp75 Rupiah per tahun selama 20 tahun terakhir. Masih aja ngeluh. Heran. Malah kalau dihitung pakai Nilai Inflasi Kumulatif Rp3.500 di 20 tahun lalu itu = Rp9.000 di 2025. Ini cuma dinaikin Rp5.000",https://www.tiktok.com/@kompascom/video/7566266810098666759?q=tarif%20transjakarta%20naik&t=1763734074101
Terima kasih ke Pak JKW dan BTP yg memperkenalkan TJ sbg transportasi yg cukup layak utk warga Jakarta,https://www.tiktok.com/@kompascom/video/7566266810098666759?q=tarif%20transjakarta%20naik&t=1763734074101
naik jadi berapa?,https://www.tiktok.com/@kompascom/video/7566266810098666759?q=tarif%20transjakarta%20naik&t=1763734074101
ga akan terjadi klo pemerintah pusat ga motong jatah transfer daerah dan tj yg kecentilan bikin rute ke provinsi tetangga,https://www.tiktok.com/@kompascom/video/7566266810098666759?q=tarif%20transjakarta%20naik&t=1763734074101
"slide pertama pembukaan perdana Transjakarta pada tahun 2004 menggunakan unit brand HINO BBM dgn kode lambung JET, Slide ke dua unit DAEWOO BBG kode lambung TB, slide ke tiga Unit brand Hino articulated bus BBG seri KOMODO dgn kode lambung BMP dan Slide yg terakhir unit Mercedes-Benz OH 1526 seri vintage dgn kode lambung TJ, Terimakasih telah menemani kami dlm perjalanan dari sudut kota jakarta dari masa ke masa... 😁",https://www.tiktok.com/@kompascom/video/7566266810098666759?q=tarif%20transjakarta%20naik&t=1763734074101
